,CustomerAge,PurchaseAmount,EmailOpens,Clicks,WebsiteVisits,Target,CustomerId
7261,65,775.5824869739158,9,12,9,1.0,7261
7262,68,441.88528407583397,6,11,12,0.0,7262
7263,68,479.55891428382176,14,8,32,0.0,7263
7264,63,426.9997540765844,3,15,11,1.0,7264
7265,48,471.429469248745,18,8,25,0.0,7265
7266,83,550.7357859315247,13,4,38,0.0,7266
7267,75,281.1307948182182,9,6,41,1.0,7267
7268,56,460.7760763557851,17,10,27,1.0,7268
7269,66,557.931224043404,12,7,36,0.0,7269
7270,41,285.70364733238677,14,7,28,1.0,7270
7271,77,242.1743602349662,12,4,35,1.0,7271
7272,84,205.06263798558166,11,6,41,1.0,7272
7273,52,391.9370347688715,14,6,26,1.0,7273
7274,69,589.2680784646996,16,7,28,0.0,7274
7275,47,513.245656810886,16,7,27,1.0,7275
7276,64,373.56142307793084,14,4,40,0.0,7276
7277,64,572.9442423989296,8,14,10,1.0,7277
7278,64,446.9686638517913,9,12,23,0.0,7278
7279,62,189.90227500643115,14,9,31,0.0,7279
7280,57,546.2197675338139,5,13,16,1.0,7280
7281,78,537.1157674219207,4,12,13,0.0,7281
7282,94,415.7456768738425,8,4,34,0.0,7282
7283,64,776.8742469263309,9,15,11,1.0,7283
7284,87,455.9086970709384,11,4,37,0.0,7284
7285,44,406.82819994496316,13,11,24,1.0,7285
7286,75,372.7321338019276,4,14,13,1.0,7286
7287,75,798.279544426642,11,13,10,0.0,7287
7288,73,688.6940226749875,8,14,9,0.0,7288
7289,74,589.8296386060624,12,7,35,0.0,7289
7290,51,513.0072017971871,8,13,15,1.0,7290
7291,48,356.0427669349562,16,7,28,1.0,7291
7292,58,565.8210664895155,7,13,13,1.0,7292
7293,45,205.10632425190653,14,7,27,0.0,7293
7294,66,647.849686600209,12,11,10,0.0,7294
7295,70,602.4585945725537,11,5,35,0.0,7295
7296,56,390.2158508878253,10,12,13,0.0,7296
7297,64,202.2959540082206,8,3,38,1.0,7297
7298,57,671.7272637147677,4,11,15,1.0,7298
7299,66,243.86889751976122,18,9,25,0.0,7299
7300,48,415.6926453924914,19,10,25,0.0,7300
7301,59,650.9215856161686,4,13,11,0.0,7301
7302,70,317.7362741550927,7,7,35,0.0,7302
7303,78,559.4208527386343,11,5,38,1.0,7303
7304,59,379.4946012359663,16,10,25,1.0,7304
7305,41,535.8097098963833,15,7,29,1.0,7305
7306,65,484.01384075388427,13,10,29,0.0,7306
7307,89,585.6020596983524,12,4,39,1.0,7307
7308,64,169.87907723776812,10,4,36,0.0,7308
7309,55,429.3180677619114,5,14,14,0.0,7309
7310,50,154.1038908185099,16,7,26,0.0,7310
7311,67,376.6206784227811,9,7,41,1.0,7311
7312,67,746.0804595915059,10,11,16,0.0,7312
7313,51,539.0947285107659,8,13,9,0.0,7313
7314,53,726.359391844393,8,14,13,0.0,7314
7315,90,320.3173366294658,8,7,34,0.0,7315
7316,55,476.38933567457366,9,10,11,1.0,7316
7317,77,748.8252478601701,9,14,15,1.0,7317
7318,78,368.6504017907338,6,7,35,1.0,7318
7319,41,496.9850890193865,14,10,27,1.0,7319
7320,71,425.95533846213164,6,13,16,0.0,7320
7321,63,774.9124065420414,8,15,15,0.0,7321
7322,60,591.5433407999799,6,12,15,0.0,7322
7323,57,482.0685486034169,15,8,25,0.0,7323
7324,79,203.86269289949388,10,7,36,0.0,7324
7325,82,401.4054706569591,11,7,40,0.0,7325
7326,86,601.5088638896714,11,3,38,0.0,7326
7327,59,539.7489282312192,13,8,27,0.0,7327
7328,61,182.9388390447715,11,7,36,0.0,7328
7329,70,308.8122498731839,12,7,36,0.0,7329
7330,100,377.22680317474925,9,6,37,1.0,7330
7331,62,194.40975903433622,13,9,21,0.0,7331
7332,88,667.6991723850855,10,12,15,0.0,7332
7333,68,200.41087784336867,18,7,24,1.0,7333
7334,67,479.8534502412442,9,16,12,1.0,7334
7335,68,635.007512060331,3,10,9,0.0,7335
7336,64,546.2237788169952,5,12,14,0.0,7336
7337,51,671.899808931098,8,15,14,0.0,7337
7338,65,780.9918715992012,13,11,12,1.0,7338
7339,67,167.10787698044678,16,13,26,1.0,7339
7340,59,657.6881810350499,8,13,9,1.0,7340
7341,79,272.86863625973615,10,5,38,0.0,7341
7342,73,513.0935964297089,12,14,12,0.0,7342
7343,65,176.10273563961852,7,3,35,0.0,7343
7344,60,376.5946173234225,4,11,14,1.0,7344
7345,64,316.69087163396085,12,7,36,0.0,7345
7346,46,277.57304459111265,15,7,25,1.0,7346
7347,52,750.796756066427,6,17,13,1.0,7347
7348,65,523.4883255405924,11,5,34,0.0,7348
7349,79,786.3696544116501,4,13,13,0.0,7349
7350,55,603.5450400642678,6,13,12,1.0,7350
7351,56,228.4397287247458,16,11,25,0.0,7351
7352,59,470.550964661605,5,11,12,1.0,7352
7353,66,266.71960241306385,17,8,31,1.0,7353
7354,88,319.9822205549933,11,7,36,1.0,7354
7355,73,639.7524448247897,7,16,14,1.0,7355
7356,58,370.09588476430395,13,10,30,0.0,7356
7357,62,498.8578472624557,6,12,10,0.0,7357
7358,43,183.05398667707112,18,8,28,0.0,7358
7359,84,320.8481898416515,7,12,16,0.0,7359
7360,47,217.22899201796938,13,7,26,1.0,7360
7361,61,162.6609879446538,16,12,28,1.0,7361
7362,85,544.8680651175973,10,8,35,0.0,7362
7363,69,215.12399932880385,11,4,37,0.0,7363
7364,75,664.8718362803497,7,11,9,0.0,7364
7365,62,298.97275799028046,12,7,28,0.0,7365
7366,82,345.9554109744502,5,13,11,1.0,7366
7367,50,508.23772422147704,14,6,26,1.0,7367
7368,62,444.0189794159405,7,4,35,0.0,7368
7369,49,225.5231413031508,14,8,24,0.0,7369
7370,67,748.3937754230074,7,14,14,1.0,7370
7371,55,132.1765737965702,15,8,25,1.0,7371
7372,61,408.89160801690383,9,12,14,0.0,7372
7373,61,528.5029946248719,12,7,40,1.0,7373
7374,69,657.5951858518457,9,12,8,1.0,7374
7375,74,251.74312992499424,20,8,30,0.0,7375
7376,59,140.39218892286374,20,6,22,1.0,7376
7377,61,530.4582553902225,16,7,25,0.0,7377
7378,60,263.7118426542523,15,7,25,1.0,7378
7379,78,255.89957331484996,7,9,38,1.0,7379
7380,84,412.87029295687876,9,4,33,0.0,7380
7381,58,556.0113276483992,16,9,27,1.0,7381
7382,61,331.3378231432539,6,14,11,0.0,7382
7383,67,535.244003135135,8,6,35,0.0,7383
7384,52,390.51188168996737,12,8,25,0.0,7384
7385,58,318.4700671103903,15,5,30,1.0,7385
7386,51,474.5994176114794,16,7,29,1.0,7386
7387,68,783.2539679763998,11,13,10,0.0,7387
7388,69,422.3110434697186,9,12,14,1.0,7388
7389,73,380.3872088853386,10,12,15,0.0,7389
7390,87,607.3120551591215,9,6,35,0.0,7390
7391,55,437.78700795407883,14,6,26,1.0,7391
7392,41,324.6131505653633,12,5,29,0.0,7392
7393,71,440.8971894294987,11,7,31,1.0,7393
7394,65,675.3508135363595,4,13,12,0.0,7394
7395,51,688.7856303658014,5,11,13,1.0,7395
7396,78,760.7481486012927,5,12,13,0.0,7396
7397,56,319.1529665588551,12,9,28,1.0,7397
7398,58,253.77134590950357,18,8,23,0.0,7398
7399,88,473.4354907270225,16,6,36,1.0,7399
7400,68,363.7066706469699,13,6,33,1.0,7400
7401,60,401.3532424349992,15,9,29,0.0,7401
7402,63,515.7930412434156,9,12,14,1.0,7402
7403,53,184.9679354723055,15,9,23,0.0,7403
7404,47,340.0191083128896,14,6,27,1.0,7404
7405,81,648.5497327511061,5,15,14,0.0,7405
7406,51,501.64906575714843,16,9,24,0.0,7406
7407,81,401.72987563030796,11,5,40,1.0,7407
7408,41,190.96656620309645,14,9,26,0.0,7408
7409,76,513.1969777282214,6,11,10,1.0,7409
7410,85,545.2840251324321,5,7,39,1.0,7410
7411,65,512.3010426023657,9,11,10,1.0,7411
7412,72,501.30008886606896,9,5,43,1.0,7412
7413,69,558.534704022264,7,15,11,1.0,7413
7414,77,228.19933130360437,16,11,30,0.0,7414
7415,61,550.1137489313064,12,5,35,0.0,7415
7416,82,201.26459249463664,9,7,39,0.0,7416
7417,65,417.1962385500238,12,8,39,1.0,7417
7418,54,212.35660677926842,13,9,27,1.0,7418
7419,52,142.86215798527408,13,9,28,1.0,7419
7420,60,556.437629170792,9,11,11,0.0,7420
7421,54,354.78545640811257,16,7,25,1.0,7421
7422,53,656.3814418211032,10,11,13,1.0,7422
7423,85,524.9278395954334,9,4,35,0.0,7423
7424,61,516.6178294595195,13,8,36,0.0,7424
7425,70,510.68377912920994,9,14,15,1.0,7425
7426,61,619.5279957410157,5,12,12,0.0,7426
7427,53,592.7031688955406,8,14,12,1.0,7427
7428,57,316.56526049729064,13,11,31,0.0,7428
7429,51,602.6342201511367,6,12,14,1.0,7429
7430,75,624.1514595860687,11,10,39,0.0,7430
7431,61,254.5179344038749,8,6,33,1.0,7431
7432,79,603.8283269349079,10,4,35,1.0,7432
7433,65,186.19320185176718,12,4,35,0.0,7433
7434,70,311.1107143218137,13,6,41,1.0,7434
7435,67,451.19117181964884,5,14,12,1.0,7435
7436,57,616.9189028616438,10,16,13,0.0,7436
7437,74,224.30022637087225,9,9,38,0.0,7437
7438,41,542.3503298014793,13,10,21,1.0,7438
7439,71,715.9901901478702,3,11,10,0.0,7439
7440,92,479.5122516457861,11,9,39,1.0,7440
7441,100,384.6227775781769,8,4,35,1.0,7441
7442,65,767.1484606496184,11,12,16,1.0,7442
7443,72,717.0658118130724,3,11,12,0.0,7443
7444,51,554.66442255981,6,11,10,1.0,7444
7445,70,453.9179436826125,15,8,34,0.0,7445
7446,82,437.79567656804545,7,6,43,1.0,7446
7447,50,398.09169681024963,14,6,25,0.0,7447
7448,87,322.1782740243609,10,6,32,1.0,7448
7449,62,536.4214562661994,4,14,13,0.0,7449
7450,50,148.27950108697468,16,6,28,0.0,7450
7451,59,285.1008589156503,16,9,24,1.0,7451
7452,54,650.9559725274544,11,15,15,0.0,7452
7453,65,577.0758549480313,15,8,29,0.0,7453
7454,64,631.9014152538799,12,4,39,0.0,7454
7455,64,432.3042058711969,11,6,38,0.0,7455
7456,45,407.2449033866952,13,7,30,1.0,7456
7457,62,201.0033808954741,15,9,29,0.0,7457
7458,48,450.70097296583003,15,12,25,1.0,7458
7459,61,194.62280841044927,11,5,34,1.0,7459
7460,48,249.49598604172783,17,6,29,0.0,7460
7461,54,437.49804016986667,18,7,23,0.0,7461
7462,43,262.05196445630975,13,9,26,0.0,7462
7463,63,184.4249683160826,8,5,34,1.0,7463
7464,76,517.6165005819723,15,6,24,0.0,7464
7465,46,262.0617034959359,15,10,28,1.0,7465
7466,71,190.9215601807524,10,6,34,1.0,7466
7467,71,196.64620060640394,10,7,40,0.0,7467
7468,50,233.36181140648927,14,7,30,0.0,7468
7469,81,247.22781413854784,8,5,33,1.0,7469
7470,84,539.4070577122739,8,8,43,1.0,7470
7471,71,317.6251828668469,10,5,36,1.0,7471
7472,62,554.3009346695179,10,4,38,1.0,7472
7473,67,195.18453893334487,18,9,25,0.0,7473
7474,64,551.510797976601,3,11,11,1.0,7474
7475,92,497.13819544103313,10,4,35,0.0,7475
7476,41,429.4755183942689,12,8,27,0.0,7476
7477,56,404.55341086583167,11,11,30,1.0,7477
7478,84,763.1625849462732,11,13,9,1.0,7478
7479,71,271.97732237630476,7,5,38,0.0,7479
7480,72,401.92241018643165,13,7,35,0.0,7480
7481,57,543.1563495354803,19,8,32,1.0,7481
7482,69,198.16794514162694,12,7,43,1.0,7482
7483,61,337.3852514440069,5,13,13,0.0,7483
7484,51,224.31812090356277,15,8,27,1.0,7484
7485,58,620.1803975736291,9,15,13,1.0,7485
7486,77,437.34101696040534,8,11,10,1.0,7486
7487,59,203.2175430663115,11,6,26,0.0,7487
7488,57,334.8131345255631,15,8,27,0.0,7488
7489,83,460.6630536970116,12,7,36,0.0,7489
7490,52,231.79327643820278,14,8,27,0.0,7490
7491,67,307.33868149463365,12,8,37,1.0,7491
7492,48,410.6440593576418,14,7,24,1.0,7492
7493,75,623.4118267748318,10,6,41,1.0,7493
7494,54,640.6234464446632,5,11,12,0.0,7494
7495,69,543.6230303564344,10,7,35,0.0,7495
7496,59,489.7369464301797,4,13,13,1.0,7496
7497,96,293.4046360983884,9,9,47,1.0,7497
7498,61,382.591194169285,13,4,37,0.0,7498
7499,53,505.4950860687201,14,8,23,1.0,7499
7500,82,533.5868244773724,4,14,10,0.0,7500
7501,66,724.895450307032,10,12,7,1.0,7501
7502,62,594.4982705406123,12,5,25,0.0,7502
7503,55,145.2930662078648,14,6,25,1.0,7503
7504,68,182.25097648101482,8,7,37,1.0,7504
7505,41,183.2989544275473,20,6,26,0.0,7505
7506,77,348.34114110982966,9,4,34,0.0,7506
7507,57,374.21068248126187,7,11,11,0.0,7507
7508,46,536.6255940331905,15,7,24,1.0,7508
7509,60,321.34166300326126,7,13,13,1.0,7509
7510,92,314.73843100455304,10,6,37,1.0,7510
7511,79,200.50036845216061,19,11,26,0.0,7511
7512,77,616.4542717771908,8,12,40,1.0,7512
7513,50,438.0456923961137,12,6,23,0.0,7513
7514,53,756.8948256611735,4,14,13,1.0,7514
7515,59,586.4410680520928,14,7,26,1.0,7515
7516,72,353.5781394019109,21,8,27,0.0,7516
7517,62,424.81636294353285,9,11,14,0.0,7517
7518,61,254.92710523632877,8,4,37,1.0,7518
7519,71,419.2302422260619,10,13,14,1.0,7519
7520,84,507.21072073478143,6,6,36,1.0,7520
7521,41,129.81840678027035,14,5,23,1.0,7521
7522,66,335.1669257860303,9,13,13,1.0,7522
7523,59,407.9900417677435,13,10,26,0.0,7523
7524,64,624.6080019013292,11,11,9,1.0,7524
7525,47,435.9788329180054,14,8,26,1.0,7525
7526,75,492.22144724840973,7,10,9,0.0,7526
7527,50,504.912995469935,15,13,29,0.0,7527
7528,41,371.4760479860426,14,6,26,0.0,7528
7529,61,211.67815870461553,14,4,40,0.0,7529
7530,67,500.57866046299915,14,8,27,0.0,7530
7531,61,577.0032152725246,14,6,24,1.0,7531
7532,75,189.41779337115577,7,7,40,1.0,7532
7533,60,501.76215596328416,7,13,13,0.0,7533
7534,69,398.88286196902635,8,4,40,1.0,7534
7535,64,231.7706724383753,12,4,43,1.0,7535
7536,70,585.1773844136098,9,6,36,0.0,7536
7537,41,249.23332599612158,18,10,26,0.0,7537
7538,47,493.67418456969847,16,6,31,0.0,7538
7539,71,488.78729619387485,6,10,37,1.0,7539
7540,71,603.0424530088414,5,11,15,0.0,7540
7541,64,404.14999586131165,8,15,12,1.0,7541
7542,62,218.14472506994377,14,8,34,0.0,7542
7543,88,183.20071832581897,7,4,39,0.0,7543
7544,65,227.94909059331053,14,8,26,1.0,7544
7545,69,479.2673686356519,5,12,14,0.0,7545
7546,65,718.2411988925885,5,12,14,0.0,7546
7547,65,339.53240669025456,9,10,36,0.0,7547
7548,72,679.7646735551472,16,14,12,1.0,7548
7549,81,525.326717834789,7,12,9,0.0,7549
7550,78,544.5854728770053,12,7,39,1.0,7550
7551,94,638.3730842141495,9,5,37,1.0,7551
7552,51,427.52236344821426,6,11,11,0.0,7552
7553,53,732.5473898622993,4,11,15,0.0,7553
7554,63,414.6938022898296,16,9,29,1.0,7554
7555,67,710.4741881784408,6,10,11,1.0,7555
7556,78,629.2770921112245,2,14,12,0.0,7556
7557,54,317.73525856433355,15,7,22,0.0,7557
7558,46,221.75672032647728,12,11,30,1.0,7558
7559,72,194.31726041227085,13,7,41,1.0,7559
7560,41,372.4039985857513,16,9,30,1.0,7560
7561,63,645.2597863181641,10,8,35,0.0,7561
7562,84,521.6404844569611,12,6,40,0.0,7562
7563,83,320.3993152855181,9,3,37,1.0,7563
7564,78,565.3303520425003,7,8,38,1.0,7564
7565,41,486.8021600864392,14,8,27,1.0,7565
7566,61,448.0015387431938,5,13,15,1.0,7566
7567,52,317.010669999175,5,10,10,1.0,7567
7568,66,167.8996928816353,21,6,25,1.0,7568
7569,49,539.8800332529082,12,7,26,1.0,7569
7570,64,569.9158872993871,8,7,35,0.0,7570
7571,65,454.6524104303976,7,11,11,1.0,7571
7572,58,449.745758879366,9,12,12,0.0,7572
7573,69,498.5038436802108,15,7,23,1.0,7573
7574,47,569.4913602487568,10,9,24,1.0,7574
7575,51,691.777255830824,7,12,14,1.0,7575
7576,61,456.73355174507316,14,7,34,0.0,7576
7577,64,428.9089616625842,6,13,12,0.0,7577
7578,69,417.61647790667774,14,7,36,0.0,7578
7579,41,224.42081071069967,14,10,29,0.0,7579
7580,86,555.9255958474191,10,6,36,0.0,7580
7581,81,349.61092896369126,13,5,37,0.0,7581
7582,54,518.5116363270729,15,9,30,1.0,7582
7583,88,346.9885168115354,6,10,43,0.0,7583
7584,81,563.8332085479467,8,7,38,1.0,7584
7585,46,273.3257294309685,18,5,26,1.0,7585
7586,44,325.6650252626582,13,6,28,1.0,7586
7587,63,411.5893254779022,16,11,21,0.0,7587
7588,58,144.44093087466015,11,13,23,0.0,7588
7589,76,624.6214602895775,7,6,37,0.0,7589
7590,46,391.06683520066355,12,10,29,1.0,7590
7591,71,558.8318071984932,10,14,10,1.0,7591
7592,57,721.3030458487569,15,11,10,1.0,7592
7593,53,534.2237376494455,14,8,30,0.0,7593
7594,79,565.9075982192178,5,14,12,1.0,7594
7595,48,564.3585396388823,13,10,23,0.0,7595
7596,41,141.72150537747552,13,5,26,0.0,7596
7597,44,165.4806382030966,15,9,27,0.0,7597
7598,84,452.42623270707566,13,4,34,1.0,7598
7599,77,333.49227227885603,8,9,43,0.0,7599
7600,53,337.47033143270744,16,13,25,0.0,7600
7601,59,470.7588167696116,8,11,9,0.0,7601
7602,79,358.3154026080184,11,8,39,1.0,7602
7603,66,563.0967101016868,12,6,36,0.0,7603
7604,58,400.80333792860927,14,9,31,1.0,7604
7605,57,798.6988291489141,9,12,9,0.0,7605
7606,46,495.57080693227186,14,6,25,1.0,7606
7607,48,244.09646450989507,15,9,26,1.0,7607
7608,71,289.52910768608115,10,8,38,0.0,7608
7609,54,274.5901523573335,15,6,27,0.0,7609
7610,57,523.1971455173939,19,5,31,1.0,7610
7611,51,323.37094881877715,6,12,12,1.0,7611
7612,66,272.7888266469163,9,5,38,0.0,7612
7613,51,553.4100259686909,14,7,24,1.0,7613
7614,80,623.5492536807935,8,10,10,1.0,7614
7615,44,221.15507679551763,14,8,25,0.0,7615
7616,76,267.3810344339644,12,8,42,0.0,7616
7617,69,532.6828698621209,14,5,27,1.0,7617
7618,41,547.9411790557529,16,7,26,1.0,7618
7619,58,235.50423457143648,14,9,30,0.0,7619
7620,56,516.0500754575008,10,11,13,1.0,7620
7621,59,718.9519119278755,2,13,15,0.0,7621
7622,46,487.7936449188438,16,6,26,0.0,7622
7623,57,708.8188922173814,10,10,12,0.0,7623
7624,90,564.0151134861047,7,14,13,0.0,7624
7625,63,556.6590336695349,17,6,30,0.0,7625
7626,76,469.7162565376733,9,15,12,0.0,7626
7627,59,186.76934583028384,13,6,32,0.0,7627
7628,61,507.27884295678376,7,5,39,1.0,7628
7629,58,374.2836638433792,15,8,23,1.0,7629
7630,65,528.7470267166457,18,8,29,0.0,7630
7631,46,149.76803207111033,17,8,25,1.0,7631
7632,74,723.4092776846528,3,16,8,1.0,7632
7633,62,253.71438007232288,12,11,23,1.0,7633
7634,83,630.8792769124098,8,13,11,1.0,7634
7635,60,329.6631066483453,5,12,14,1.0,7635
7636,44,408.69483518876433,21,10,27,0.0,7636
7637,71,511.46312770179463,13,6,38,1.0,7637
7638,69,290.68760510775394,13,10,25,1.0,7638
7639,51,415.55124557844874,8,14,10,0.0,7639
7640,61,423.43903153573706,11,9,36,0.0,7640
7641,55,518.2634941734668,20,7,23,0.0,7641
7642,60,468.5382055653589,9,12,13,0.0,7642
7643,75,283.709955785427,13,6,33,0.0,7643
7644,64,246.67830123246696,13,7,30,0.0,7644
7645,69,625.0747549291656,9,6,38,0.0,7645
7646,51,486.04568872463426,3,13,11,1.0,7646
7647,95,161.7660775452607,9,4,37,0.0,7647
7648,65,543.0237919002136,11,4,41,1.0,7648
7649,54,652.6446497143412,5,15,11,0.0,7649
7650,86,222.99844965545475,9,4,36,1.0,7650
7651,51,592.6030820761071,16,12,25,1.0,7651
7652,54,407.9505197995045,15,8,26,0.0,7652
7653,59,355.3819505608947,14,6,27,1.0,7653
7654,65,297.2874411352166,13,7,31,1.0,7654
7655,61,750.3496502261826,11,11,12,1.0,7655
7656,80,429.54210589509603,11,13,12,1.0,7656
7657,61,300.0267611077519,13,12,36,0.0,7657
7658,62,169.98129527641777,12,7,29,0.0,7658
7659,66,531.9683568362874,11,3,37,0.0,7659
7660,78,601.8191473988682,6,13,13,0.0,7660
7661,76,458.44242293470415,11,5,37,1.0,7661
7662,68,267.05051119953714,8,5,39,0.0,7662
7663,61,429.0725106722711,14,9,27,0.0,7663
7664,63,485.0746391509633,18,9,27,1.0,7664
7665,61,285.3653800555877,16,9,27,0.0,7665
7666,54,702.660100541239,6,13,9,0.0,7666
7667,50,280.90738838069024,13,5,23,1.0,7667
7668,64,681.4878461395509,9,14,8,0.0,7668
7669,74,176.5277526542823,8,4,36,0.0,7669
7670,82,430.0706547220898,12,5,36,0.0,7670
7671,51,785.0680147135445,6,17,12,1.0,7671
7672,68,790.8098543343715,11,13,9,1.0,7672
7673,52,248.0587633874529,16,10,23,1.0,7673
7674,56,526.2855546293742,6,12,10,0.0,7674
7675,67,190.8591749134502,7,6,36,0.0,7675
7676,72,587.9372407262538,7,4,39,1.0,7676
7677,61,438.60035503870495,10,6,35,0.0,7677
7678,67,348.69933268085333,11,4,38,1.0,7678
7679,56,365.257573659685,7,11,9,1.0,7679
7680,60,573.9159698934757,17,5,28,0.0,7680
7681,66,419.8073334322869,13,4,37,1.0,7681
7682,62,448.6346852506229,5,14,13,1.0,7682
7683,90,331.6054137644397,10,7,38,1.0,7683
7684,64,242.64161865185235,16,10,28,0.0,7684
7685,84,454.8868063399205,14,5,40,0.0,7685
7686,50,565.6821521324498,12,10,26,0.0,7686
7687,70,729.7799636300165,6,11,13,1.0,7687
7688,72,385.58662895872897,9,6,39,1.0,7688
7689,63,714.9846875274939,11,14,11,0.0,7689
7690,79,367.32168582540163,12,6,36,1.0,7690
7691,49,233.63049897173264,19,6,23,0.0,7691
7692,89,641.8734064805496,13,8,45,1.0,7692
7693,73,308.9049083057027,11,8,34,0.0,7693
7694,61,268.6248731835851,15,9,31,1.0,7694
7695,69,594.9495052153959,20,7,27,0.0,7695
7696,75,375.6244716511709,7,12,11,1.0,7696
7697,61,532.6616541247506,7,5,35,0.0,7697
7698,79,618.548251656536,8,4,42,1.0,7698
7699,83,410.77954719495517,7,10,37,0.0,7699
7700,73,311.23566323438183,6,12,15,1.0,7700
7701,53,493.77888261542205,8,11,10,0.0,7701
7702,48,164.66880626856528,17,8,27,1.0,7702
7703,84,363.9319538575109,10,4,36,0.0,7703
7704,47,497.1131132047195,14,6,28,1.0,7704
7705,72,374.96865895306223,11,6,36,0.0,7705
7706,80,521.643309459502,4,12,14,0.0,7706
7707,54,382.82684369023485,19,6,25,0.0,7707
7708,67,445.0283865263633,13,3,36,1.0,7708
7709,56,729.5851913114959,6,14,12,0.0,7709
7710,78,311.09416522218623,8,3,41,0.0,7710
7711,61,562.6189195403279,11,8,38,0.0,7711
7712,62,587.3075368591032,7,13,12,1.0,7712
7713,58,257.259479361402,16,8,30,1.0,7713
7714,87,304.6117615629778,8,6,37,0.0,7714
7715,71,486.957383381805,9,14,11,1.0,7715
7716,47,415.119688883788,18,6,27,1.0,7716
7717,86,273.0977483663751,11,5,35,0.0,7717
7718,52,560.963445219411,12,8,29,1.0,7718
7719,42,391.7071662471712,16,6,30,0.0,7719
7720,73,610.8077307280433,14,6,38,1.0,7720
7721,79,332.7381357037858,7,14,13,0.0,7721
7722,66,477.87957152612194,10,15,8,0.0,7722
7723,65,321.1757537369353,9,12,13,0.0,7723
7724,71,243.4033893980052,11,11,31,0.0,7724
7725,61,582.3831714116081,8,6,40,0.0,7725
7726,52,327.93876076267844,9,14,11,0.0,7726
7727,61,373.712078958715,7,7,39,0.0,7727
7728,58,167.6078645318816,14,5,30,1.0,7728
7729,56,314.2519230375802,14,11,27,0.0,7729
7730,70,521.0372762895449,13,7,25,0.0,7730
7731,67,615.3048063672344,8,11,14,0.0,7731
7732,60,671.0106092123974,6,12,11,1.0,7732
7733,55,281.06101657029467,15,7,25,0.0,7733
7734,66,772.7548705549693,6,17,9,0.0,7734
7735,51,657.5384259519551,4,13,11,0.0,7735
7736,100,366.6814214494201,8,4,38,1.0,7736
7737,70,518.9677521112569,6,14,7,1.0,7737
7738,77,610.1552471922158,8,4,39,0.0,7738
7739,71,592.438299783342,3,10,13,0.0,7739
7740,72,656.1258128524904,8,14,8,0.0,7740
7741,63,514.3472600114537,6,15,12,0.0,7741
7742,48,219.6094547347099,16,10,25,0.0,7742
7743,60,464.5440530772651,15,8,23,1.0,7743
7744,68,607.8336483492801,7,11,8,0.0,7744
7745,46,355.6580114081419,19,9,28,0.0,7745
7746,79,615.7702605972872,8,13,14,1.0,7746
7747,67,412.0599371714745,8,14,10,1.0,7747
7748,82,549.0299662006586,9,6,37,0.0,7748
7749,78,774.5997744599499,8,11,13,0.0,7749
7750,55,546.6405406421743,15,8,24,1.0,7750
7751,78,317.5035152004384,15,8,37,1.0,7751
7752,63,308.94282890821717,22,9,28,1.0,7752
7753,47,506.117126900805,16,8,22,1.0,7753
7754,75,451.60739410405586,6,4,30,0.0,7754
7755,76,428.4780774015581,8,4,34,1.0,7755
7756,65,614.0545640913881,8,8,40,0.0,7756
7757,88,572.6522308787548,5,13,17,1.0,7757
7758,51,562.3199529977819,10,11,10,1.0,7758
7759,52,330.5891097205162,11,18,14,0.0,7759
7760,68,144.01430970916743,13,7,25,1.0,7760
7761,72,313.6359508615186,5,13,11,1.0,7761
7762,64,607.4896706339805,8,5,40,1.0,7762
7763,61,310.1094634086733,13,5,25,0.0,7763
7764,79,539.5950743053721,5,11,15,1.0,7764
7765,54,524.2396043203064,19,9,28,0.0,7765
7766,80,408.5306920841312,13,6,26,1.0,7766
7767,51,608.6557822313848,4,12,13,1.0,7767
7768,61,255.3018703838581,17,9,25,0.0,7768
7769,86,568.6151032230144,11,5,33,0.0,7769
7770,73,391.25668825935196,11,17,9,0.0,7770
7771,62,336.0433001647445,7,13,13,0.0,7771
7772,72,253.88564518408083,8,6,36,0.0,7772
7773,79,291.19123719953666,11,5,35,1.0,7773
7774,83,298.3324183485613,11,5,33,1.0,7774
7775,81,488.5516633231961,10,9,37,0.0,7775
7776,85,266.7340477910353,10,4,33,1.0,7776
7777,54,641.5625692025424,3,11,11,0.0,7777
7778,62,354.65476488456187,6,11,11,1.0,7778
7779,65,232.12920593797543,12,5,35,0.0,7779
7780,61,559.3225097605875,5,12,8,1.0,7780
7781,75,761.7289432625548,7,15,10,1.0,7781
7782,76,581.1881185174459,13,4,41,1.0,7782
7783,100,634.6891867969736,9,8,35,1.0,7783
7784,76,478.73474198630373,14,4,32,0.0,7784
7785,55,441.1492845438851,14,6,29,0.0,7785
7786,56,416.2612694764311,13,7,24,1.0,7786
7787,48,415.1812722005167,17,9,26,0.0,7787
7788,74,232.08896908311647,12,4,35,1.0,7788
7789,76,576.432088520325,5,13,12,1.0,7789
7790,76,349.17328739134564,9,4,37,1.0,7790
7791,57,526.8432357308737,10,12,10,0.0,7791
7792,65,416.5642807990263,12,5,34,1.0,7792
7793,60,372.9141241831033,9,12,14,1.0,7793
7794,75,336.1489895875387,8,5,39,1.0,7794
7795,86,191.09028482953576,12,8,36,0.0,7795
7796,61,640.0373839069755,11,6,35,0.0,7796
7797,51,168.0787341218618,16,10,30,0.0,7797
7798,56,236.6771218870277,12,10,27,1.0,7798
